161	1		tony	382	167	53	78	0	
162	1		tony	389	167	53	78	0	
163	1		tony	395	167	53	78	0	
164	1		tony	404	167	53	78	0	
165	1		tony	415	171	52	76	0	
166	1		tony	428	174	52	76	0	
167	1		tony	441	178	51	75	0	
168	1		tony	456	183	50	73	0	
169	1		tony	475	187	50	73	0	
170	1		tony	490	191	49	72	0	
171	1		tony	506	191	49	72	0	
172	1		tony	516	191	49	72	2	
173	1		tony	524	189	49	72	2	
174	1		tony	532	186	49	72	2	
175	1		tony	539	186	49	72	2	
176	1		tony	544	186	49	72	2	
177	1		tony	551	188	49	71	2	
178	1		tony	556	192	49	71	2	
179	1		tony	560	192	49	71	4	
180	1		tony	563	192	49	71	6	
181	1		tony	560	192	49	71	6	
182	1		tony	557	192	49	71	6	
183	1		tony	551	195	49	71	6	
184	1		tony	543	198	48	70	3	
185	1		tony	532	200	47	67	3	
186	1		tony	520	200	47	67	3	
187	1		tony	507	200	47	67	3	
188	1		tony	492	198	47	67	1	
189	1		tony	476	195	47	67	1	
190	1		tony	458	195	47	67	1	
191	1		tony	441	193	47	67	1	
192	1		tony	426	193	46	66	1	
193	1		tony	410	192	46	66	1	
194	1		tony	397	192	46	66	1	
195	1		tony	384	192	46	66	1	
196	1		tony	370	189	46	66	1	
197	1		tony	362	189	47	66	1	
198	1		tony	351	189	50	66	1	
199	1		tony	344	189	52	68	1	
200	1		tony	336	185	52	68	1	
201	1		tony	330	185	52	68	1	
202	1		tony	324	183	57	71	1	
203	1		tony	319	183	59	71	1	
204	1		tony	315	183	59	71	1	
205	1		tony	310	183	59	71	1	
206	1		tony	308	182	59	71	1	
207	1		tony	304	182	59	71	1	
208	1		tony	300	181	59	71	1	
209	1		tony	300	180	59	71	1	
210	1		tony	301	179	56	70	1	
211	1		tony	302	179	56	70	1	
212	1		tony	303	179	53	69	1	
213	1		tony	303	179	50	66	1	
214	1		tony	306	179	50	66	1	
215	1		tony	307	179	50	66	1	
216	1		tony	308	183	49	65	1	
217	1		tony	315	185	49	65	1	
218	1		tony	320	193	49	65	1	
219	1		tony	329	197	52	65	1	
220	1		tony	337	202	53	64	4	
221	1		tony	345	208	56	67	4	
222	1		tony	353	212	56	67	4	
223	1		tony	357	212	59	69	4	
224	1		tony	361	212	59	69	4	
225	1		tony	362	212	59	69	4	
226	1		tony	367	212	59	69	4	
227	1		tony	368	208	56	69	4	
228	1		tony	371	206	51	67	2	
229	1		tony	371	206	51	67	2	
230	1		tony	374	209	49	67	2	
231	1		tony	374	213	47	67	2	
232	1		tony	377	215	47	67	2	
233	1		tony	379	220	43	65	2	
234	1		tony	378	220	41	63	2	
235	1		tony	380	222	39	61	2	
236	1		tony	377	222	39	61	2	
237	1		tony	375	222	39	61	2	
238	1		tony	370	222	39	61	2	
239	1		tony	365	222	39	61	2	
240	1		tony	357	222	39	61	2	
241	1		tony	350	222	38	60	2	
242	1		tony	343	220	38	60	0	
243	1		tony	335	220	38	60	0	
244	1		tony	325	220	38	60	0	
245	1		tony	318	220	38	60	0	
246	1		tony	311	220	38	60	0	
247	1		tony	302	218	38	60	0	
248	1		tony	293	218	38	59	0	
249	1		tony	286	216	38	59	0	
250	1		tony	280	214	39	59	0	
251	1		tony	274	213	39	59	0	
252	1		tony	269	211	39	60	0	
253	1		tony	264	213	39	60	0	
254	1		tony	260	215	39	60	0	
255	1		tony	257	216	39	60	0	
256	1		tony	254	216	39	60	0	
257	1		tony	255	216	39	60	0	
258	1		tony	253	215	39	60	0	
259	1		tony	253	215	39	60	0	
260	1		tony	253	217	39	60	-2	
261	1		tony	253	217	39	60	-2	
262	1		tony	256	217	39	60	-2	
263	1		tony	259	216	39	60	-3	
264	1		tony	262	216	39	60	-1	
265	1		tony	271	215	39	60	-1	
266	1		tony	277	215	39	60	-1	
267	1		tony	286	217	39	60	2	
268	1		tony	295	217	39	60	2	
269	1		tony	305	220	39	60	2	
270	1		tony	315	224	40	60	2	
271	1		tony	326	224	40	60	2	
272	1		tony	338	223	40	60	2	
273	1		tony	352	223	40	60	2	
274	1		tony	364	220	40	60	2	
275	1		tony	375	216	40	60	2	
276	1		tony	384	214	41	61	2	
277	1		tony	395	211	41	61	2	
278	1		tony	401	208	41	61	2	
279	1		tony	410	205	41	61	2	
280	1		tony	418	205	41	61	2	
281	1		tony	423	207	42	62	2	
282	1		tony	428	207	42	62	2	
283	1		tony	430	207	42	62	5	
284	1		tony	432	206	43	64	5	
285	1		tony	432	206	43	64	5	
286	1		tony	432	206	43	64	5	
287	1		tony	431	206	43	64	4	
288	1		tony	431	206	43	64	4	
289	1		tony	431	206	43	64	4	
290	1		tony	430	204	43	64	1	
291	1		tony	430	204	43	64	1	
292	1		tony	430	204	43	64	1	
293	1		tony	430	204	43	64	1	
294	1		tony	430	204	43	64	1	
295	1		tony	430	204	43	64	1	
296	1		tony	432	204	43	64	1	
297	1		tony	432	205	43	64	1	
298	1		tony	432	205	43	64	1	
299	1		tony	432	205	43	64	1	
300	1		tony	434	205	43	64	1	
301	1		tony	434	205	43	64	1	
302	1		tony	434	205	43	64	1	
303	1		tony	432	205	43	64	1	
304	1		tony	431	205	43	64	1	
305	1		tony	430	205	43	64	1	
306	1		tony	423	205	43	64	1	
307	1		tony	415	205	43	64	1	
308	1		tony	409	206	43	64	1	
309	1		tony	402	206	43	64	1	
310	1		tony	393	207	43	64	1	
311	1		tony	382	210	43	64	1	
312	1		tony	368	210	43	64	1	
313	1		tony	356	209	44	64	1	
314	1		tony	344	209	44	64	1	
315	1		tony	333	209	44	64	1	
316	1		tony	320	206	44	64	1	
317	1		tony	311	202	44	64	1	
318	1		tony	303	200	44	64	1	
319	1		tony	296	196	44	64	1	
320	1		tony	289	193	44	64	1	
321	1		tony	285	191	44	64	1	
322	1		tony	279	190	44	64	1	
323	1		tony	279	189	44	64	1	
324	1		tony	277	189	44	64	1	
325	1		tony	275	190	44	64	1	
326	1		tony	275	190	44	64	1	
327	1		tony	275	190	44	64	1	
328	1		tony	275	190	44	64	1	
329	1		tony	275	190	44	64	1	
330	1		tony	279	190	44	64	1	
331	1		tony	279	190	44	64	1	
332	1		tony	279	190	44	64	1	
333	1		tony	279	190	44	64	1	
334	1		tony	279	190	44	64	1	
335	1		tony	279	190	44	64	1	
336	1		tony	279	190	44	64	1	
337	1		tony	279	190	44	64	1	
338	1		tony	281	190	44	64	1	
339	1		tony	281	190	44	64	1	
340	1		tony	281	190	44	64	1	
341	1		tony	281	190	44	64	1	
342	1		tony	281	192	44	64	1	
343	1		tony	281	192	44	64	1	
344	1		tony	281	192	44	64	1	
345	1		tony	282	192	44	64	1	
346	1		tony	282	192	44	64	1	
347	1		tony	282	192	44	64	1	
348	1		tony	282	192	44	64	1	
349	1		tony	282	192	44	64	1	
350	1		tony	282	192	44	64	1	
351	1		tony	282	192	44	64	1	
352	1		tony	282	192	44	64	1	
353	1		tony	282	192	44	64	1	
354	1		tony	283	192	44	64	1	
355	1		tony	283	192	44	64	1	
356	1		tony	283	192	44	64	1	
357	1		tony	283	192	44	64	1	
358	1		tony	283	192	44	64	1	
359	1		tony	283	191	46	65	1	
360	1		tony	283	191	46	65	1	
361	1		tony	283	191	46	65	1	
362	1		tony	283	191	46	65	1	
363	1		tony	283	191	46	65	1	
364	1		tony	283	191	46	65	1	
365	1		tony	283	191	46	65	1	
366	1		tony	283	191	46	65	1	
367	1		tony	283	191	46	65	1	
368	1		tony	283	191	46	65	1	
369	1		tony	283	191	46	65	1	
370	1		tony	283	191	46	65	1	
371	1		tony	283	191	46	65	1	
372	1		tony	283	191	46	65	1	
373	1		tony	283	191	46	65	1	
374	1		tony	283	191	46	65	1	
375	1		tony	283	191	46	65	1	
376	1		tony	283	191	46	65	1	
377	1		tony	283	191	46	65	1	
378	1		tony	283	191	46	65	1	
379	1		tony	283	191	46	65	1	
380	1		tony	283	191	46	65	1	
381	1		tony	283	191	46	65	1	
382	1		tony	280	192	47	66	1	
383	1		tony	280	192	47	66	1	
384	1		tony	280	192	47	66	1	
385	1		tony	277	192	47	66	1	
386	1		tony	274	192	47	66	1	
387	1		tony	271	192	47	66	1	
388	1		tony	271	192	47	66	1	
389	1		tony	270	192	47	66	1	
390	1		tony	269	192	47	66	1	
391	1		tony	268	192	47	66	1	
392	1		tony	265	192	47	66	1	
393	1		tony	263	191	47	66	1	
394	1		tony	262	191	47	66	1	
395	1		tony	262	191	47	66	1	
396	1		tony	259	191	47	66	1	
397	1		tony	258	191	47	66	1	
398	1		tony	257	191	47	66	1	
399	1		tony	253	191	47	66	1	
400	1		tony	250	191	47	66	1	
401	1		tony	247	191	47	66	1	
402	1		tony	248	191	48	67	1	
403	1		tony	248	191	48	67	1	
404	1		tony	248	191	48	67	1	
405	1		tony	244	191	48	67	1	
406	1		tony	244	191	48	67	1	
407	1		tony	244	191	48	67	1	
408	1		tony	242	191	48	67	1	
409	1		tony	242	191	48	67	1	
410	1		tony	242	191	48	67	1	
411	1		tony	242	191	48	67	1	
412	1		tony	242	191	48	67	1	
413	1		tony	242	192	47	67	1	
414	1		tony	242	192	47	67	1	
415	1		tony	242	192	47	67	1	
416	1		tony	250	192	47	67	1	
417	1		tony	255	192	47	67	1	
418	1		tony	256	193	47	67	1	
419	1		tony	256	193	47	67	1	
420	1		tony	256	193	47	67	1	
421	1		tony	259	193	47	67	1	
422	1		tony	259	193	47	67	1	
423	1		tony	259	193	47	67	1	
424	1		tony	259	193	47	67	1	
425	1		tony	259	193	47	67	1	
426	1		tony	259	193	47	67	1	
427	1		tony	259	193	47	67	1	
428	1		tony	259	193	47	67	1	
429	1		tony	260	193	47	67	1	
430	1		tony	260	193	47	67	1	
